Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2001;2001;1000 tonnes;58;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2002;2002;1000 tonnes;57;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2003;2003;1000 tonnes;54;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2004;2004;1000 tonnes;43;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2005;2005;1000 tonnes;58;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2006;2006;1000 tonnes;47;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2007;2007;1000 tonnes;56;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2008;2008;1000 tonnes;59;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2009;2009;1000 tonnes;29;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2010;2010;1000 tonnes;73;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2011;2011;1000 tonnes;89;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2012;2012;1000 tonnes;85;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2518;Sorghum and products;2013;2013;1000 tonnes;73;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;1998;1998;1000 tonnes;39;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;1999;1999;1000 tonnes;37;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2000;2000;1000 tonnes;35;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2001;2001;1000 tonnes;32;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2002;2002;1000 tonnes;32;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2003;2003;1000 tonnes;33;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2004;2004;1000 tonnes;32;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2005;2005;1000 tonnes;32;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2006;2006;1000 tonnes;30;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2007;2007;1000 tonnes;24;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2008;2008;1000 tonnes;26;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2009;2009;1000 tonnes;26;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2010;2010;1000 tonnes;46;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2011;2011;1000 tonnes;40;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2012;2012;1000 tonnes;33;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2520;Cereals, Other;2013;2013;1000 tonnes;72;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;1998;1998;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;1999;1999;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2000;2000;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2001;2001;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2002;2002;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2003;2003;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2004;2004;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2005;2005;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2006;2006;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2007;2007;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2008;2008;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2009;2009;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2010;2010;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2011;2011;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2012;2012;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2520;Cereals, Other;2013;2013;1000 tonnes;1;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;1998;1998;1000 tonnes;160;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;1999;1999;1000 tonnes;170;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2000;2000;1000 tonnes;170;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2001;2001;1000 tonnes;165;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2002;2002;1000 tonnes;165;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2003;2003;1000 tonnes;170;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2004;2004;1000 tonnes;175;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2005;2005;1000 tonnes;180;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2006;2006;1000 tonnes;172;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2007;2007;1000 tonnes;175;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2008;2008;1000 tonnes;175;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2009;2009;1000 tonnes;180;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2010;2010;1000 tonnes;182;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2011;2011;1000 tonnes;185;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2012;2012;1000 tonnes;187;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2532;Cassava and products;2013;2013;1000 tonnes;184;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;1998;1998;1000 tonnes;10;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;1999;1999;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2000;2000;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2001;2001;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2002;2002;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2003;2003;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2004;2004;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2005;2005;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2006;2006;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2007;2007;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2008;2008;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2009;2009;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2010;2010;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2011;2011;1000 tonnes;15;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2012;2012;1000 tonnes;16;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2532;Cassava and products;2013;2013;1000 tonnes;16;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;1998;1998;1000 tonnes;3412;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;1999;1999;1000 tonnes;2700;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2000;2000;1000 tonnes;2221;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2001;2001;1000 tonnes;2497;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2002;2002;1000 tonnes;2262;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2003;2003;1000 tonnes;2095;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2004;2004;1000 tonnes;2021;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2005;2005;1000 tonnes;1789;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2006;2006;1000 tonnes;1944;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2007;2007;1000 tonnes;1950;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2008;2008;1000 tonnes;1900;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2009;2009;1000 tonnes;1950;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2010;2010;1000 tonnes;1996;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2011;2011;1000 tonnes;2127;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2012;2012;1000 tonnes;2200;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5511;Production;2531;Potatoes and products;2013;2013;1000 tonnes;2000;S;Standardized data
FBSH;Food Balances (old methodology and population);9;Argentina;5123;Losses;2531;Potatoes and products;1998;1998;1000 tonnes;342;S;Standardized data
